,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
150,"Nació el 16 de febrero de 1966 en el municipio de la provincia de Ocaña en el Norte de Santander.Es Ingeniero electricista de la Universidad Industrial de Santander, especializado en Gestión Pública de la Escuela Superior de Administración Pública ESAP y especialista en Gestión de Entidades Territoriales de la Universidad Externado de Colombia.Como ingeniero electricista dedicó su tiempo a crear empresa en la ciudad de Ocaña y a trabajar en proyectos de electrificación rural.En la Política, Conservador de tradición, fue Senador de la República en el período 2002-2006 como segundo renglón de la lista del actual senador Conservador Juan Manuel Corzo.Su interés es fortalecer la red vial de la provincia de Ocaña y consolidar la integración del departamento Norte de Santander con la Costa Atlántica a través de la vía Cúcuta – Ocaña – Aguachica – Puerto Capulco y la promoción del aeropuerto regional de carga y pasajeros Hacaritama. Además propende por el fomento de las ciudades digitales, como un aporte de la tecnología para reducir la pobreza del Departamento.Fuente: http://www.cirorodriguezpinzon.com/perfil.phpRepresentante a la Cámara desde 2006",Ciro Antonio Rodríguez Pinzón,Conservador Colombiano,,https://www.facebook.com/ciroap?fref=ts,,,,https://twitter.com/CiroARodriguezP,Circunscripción Territorial de Norte de Santander en Norte de Santander,Especialización,Ingeniero/a,2022 - 2026,16 de febrero de 1966,57,Ocaña,Masculino,315 381 9798,1 Mez. Norte Ed. Nuevo Congreso,4325100 ext: 3223 - 3776,crpinzon@hotmail.com,https://www.youtube.com/user/cirorodriguez1
151,"Funcionaria pública durante varios años en el municipio de
 Soacha. Estuvo vinculada a la administración municipal en el gobierno de Jorge
 Ramírez y en 2011 fue candidata al concejo, obteniendo 1.057 votos, una cifra
 nada despreciable pero que igualmente no le alcanzó para conseguir la tan
 anhelada curul por el partido de la U.http://www.periodismopublico.com/Los-candidatos-de-Soacha-que-buscan-una-curul-en-la-Camara-de-Representantes",Gloria Liliana Rodríguez Valencia,Alianza Verde,https://www.instagram.com/lilirodriguezcu/,https://www.facebook.com/LiliRodriguezCu,,,,https://twitter.com/LiliRodriguezCu,Circunscripción Territorial de Cundinamarca en Cundinamarca,Universitaria,Comunicador/a social,2022 - 2026,18 de enero de 2023,Sin edad asignada,Soacha,Femenino,,,,,
152,"Abogado de la Universidad Cooperativa de Colombia; especialista en Derecho Público Universidad Libre (seccional Cúcuta) y candidato a maestría en Derecho Procesal Universidad Libre (seccional Bogotá).Trayectoria pública y privada en la que no se reporta año: Presidente de la Junta de Acción Comunal del barrio San Luis del municipio de Arauca, Concejal de Arauca, Presidente del directorio liberal, Candidato a la Asamblea Departamental, Candidato a la Alcaldía de Arauca, Coordinador de juventudes, Director de la emisora Meridano 70, Gestor regional para el departamento de Arauca del Ministerio de las TIC y Docente de la Universidad Cooperativa de Colombia sede Arauca.",Germán Rogelio Rozo Anís,Liberal Colombiano,https://instagram.com/germanrozoanis?igshid=YmMyMTA2M2Y=,https://www.facebook.com/germanrozoanis,,,,https://twitter.com/GERMANROZOANIS,Circunscripción Territorial de Arauca en Arauca,Universitaria,Abogado/a,2022 - 2026,27 de julio de 1975,47,Arauca,Masculino,,223B - 224B - Edificio Nuevo del Congreso,(+57) (601) 3904050; ext. 3287/3288,german.rozo@camara.gov.co,
153,Abogado especialista en derecho contractual y teoría de la responsabilidad.https://www.elfrente.com.co/web/index.php?ecsmodule=frmstasection&ida=57&idb=95&idc=76532,Alvaro Leonel Rueda Caballero,Liberal Colombiano,https://www.instagram.com/alvarolrueda/,https://www.facebook.com/profile.php?id=100076208417506,,,,https://twitter.com/AlvaroLRueda,Circunscripción Territorial de Santander en Santander,Especialización,Abogado/a,2022 - 2026,9 de diciembre de 1995,27,Piedecuesta,Masculino,,,,,
154,"Contador público de la UPTC, especialista en Gobierno y Gerencia Territorial de la Universidad Santo Tomás.https://jaimeraulsalamanca.co/formacion-academica-experiencia-laboral/",Jaime Raúl Salamanca Torres,Alianza Verde,https://www.instagram.com/jaimeraulst/?hl=es-la,https://www.facebook.com/JaimeRaulST,,,,https://twitter.com/JaimeRaulSt,Circunscripción Territorial de Boyacá en Boyacá,Especialización,Contador/a,2022 - 2026,21 de julio de 2022,Sin edad asignada,Sotaquirá,Masculino,,,,,https://www.youtube.com/user/J7912
155,"Contador público, especialista en Hacienda Pública de la Universidad Popular del Cesar.Asesor en la administración de Rodolfo Campo Soto (1992 – 1994), director de Seguridad Social en la Secretaría de Salud Departamental. Diputado del Departamento del Cesar, en 2002 presidió la Corporación, y entre 2004 y 2006, se desempeñó como Secretario de Hacienda del Departamento.Tomado de: https://www.eliecersalazar.com/infor",José Eliécer Salazar López,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/Eliecer-Salazar-L%C3%B3pez-1991995194388496/?ref=br_rs,,,,https://twitter.com/EliecerSalazar1,Circunscripción Territorial de Cesar en Cesar,Especialización,Contador/a,2022 - 2026,12 de abril de 1964,59,Valledupar,Masculino,,603B - 604B Ed. Nuevo del Congreso,4325100 ext: 3632 -3633 - 3636,,
156,"Ingeniero Civil de la Universidad de la Salle, con una especialización en Gerencia del Medio Ambiente, Recursos Naturales y Prevención de Desastres, en la Universidad Sergio Arboleda. Actualmente, termina su Maestría en Gerencia para el Desarrollo, en la Universidad Externado de Colombia.",Julio Roberto Salazar Perdomo,Conservador Colombiano,https://www.instagram.com/jrobertosalazarp/,https://www.facebook.com/JulioRobertoSalazarP,,,,https://twitter.com/JRobertoSalazar,Circunscripción Territorial de Cundinamarca en Cundinamarca,Especialización,Ingeniero/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Cabrera,Masculino,,,,,
157,"Estudiante de Ciencias Políticas y Administración Pública en la Universidad Tecnológica Latinoamericana – UTEL de México.Trayectoria pública y privada en la que no se reporta año: Líder social, agricultor, defensor de los derechos humanos, fundador de la Asociación de Trabajadores Campesinos de la Cordillera de Suárez -ASOCORDILLERA-, expresidente de la Junta de Acción Comunal de Suárez (Cauca).",Juan Pablo Salazar Rivera,Asointec - Asociacion Agropecuaria y Campesina,https://www.instagram.com/juanpabloszar/,https://www.facebook.com/juanpabloszar/,,,,https://twitter.com/juanpabloszar,C Transitoria Especial de Paz - CITREP en Cauca,Universitaria Incompleta,Politólogo/a,2022 - 2026,7 de marzo de 1986,37,Suárez,Masculino,,424B - Edificio Nuevo del Congreso,,juan.salazar@camara.gov.co,
158,"Bugueño, egresado del colegio Gimnasio
 Central Del Valle de Buga, Comunicador Social de la Pontificia Universidad
 Javeriana.  Defensor de la institucionalidad y la democracia, un hombre de
 palabra, trabajador, propositivo, emprendedor, convencido de la importancia de
 proyectar y posicionar la región, con base en el equilibrio social, la equidad
 en el acceso a los recursos, la descentralización y el apoyo al sector
 agropecuario y ambiental, en la búsqueda de soberanía y seguridad alimentaria
 para los vallecaucanos.",Víctor Manuel Salcedo Guerrero,Partido de la U - Partido de la Unión por la Gente,https://www.instagram.com/victormanuelsalcedo111/,https://www.facebook.com/victormanuelsalcedo111,,,,https://twitter.com/Victormsalcedog,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Universitaria,Comunicador/a social,2022 - 2026,11 de noviembre de 1968,54,Buga,Masculino,,,,victor.salcedo@camara.gov.co,
159,Profesional en Estudios Políticos y resolución de conflictos de Univalle.  Especialista en Innovación y Gestión de Ciudades Inteligentes.https://www.duvaliersanchez.com/,Duvalier Sánchez Arango,Alianza Verde,https://www.instagram.com/duvaliersanchez/,https://www.facebook.com/duvaliersan/,,,,https://twitter.com/DuvalierSanchez,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Especialización,Politólogo/a,2022 - 2026,21 de julio de 2022,Sin edad asignada,Cali,Masculino,,,,,https://www.youtube.com/channel/UCR5M50zITGq-xhl8VkGOTxQ
160,Realizó una licenciatura en educación básica con énfasis en educación física y recreación.https://viva.org.co/cajavirtual/svc0773/pdfs/Perfiles_bancada_antioquena.pdf,Yulieth Andrea Sánchez Carreño,Centro Democrático,https://www.instagram.com/yulieth_sanchez_carreno/,https://www.facebook.com/yuliethandrea.sanchez,,,,https://twitter.com/Yuliethandreas4,Circunscripción Territorial de Antioquia en Antioquia,Universitaria,Docente,2022 - 2026,20 de julio de 2022,Sin edad asignada,Bello,Femenino,,,,,
161,"Es el tercero de cinco hermanos que crecieron con fuertes valores inculcados por sus padres Virgilio y Graciela. Casado con Victoria Eugenia Fajardo y padre de María Camila.Sus años escolares los pasó en Utica y Facatativá. Después de mucho esfuerzo y trabajo, se graduó como abogado en la Universidad Libre en 1997. Más adelante complemento sus estudios con especializaciones en Derecho Constitucional, Derecho Administrativo, Gerencia Publica y Control Fiscal.Su vocación por el servicio público lo llevó a asumir diferentes responsabilidades en varios municipios de Cundinamarca entre 1998 y 2005. En el 2005 la Junta Directiva de la Cámara de Comercio de Facatativá, eligió a Oscar como Presidente Ejecutivo, cargo que le permitió entender la dinámica de su municipio y de la región desde la óptica del sector privado complementando de la mejor forma su experiencia y formación para poder aspirar a la Alcaldía Municipal para el periodo 2008 – 2011.En el 2007 fue elegido Alcalde de Facatativá, así inició un periodo de crecimiento y transformaciones sin precedentes en beneficio de la gente, Su gestión se caracterizó por la realización de obras de alto impacto entre las que se destacan la construcción y entrega de vivienda digna y espacio de recreación a 1.596 familias.Su gestión obtuvo varios reconocimientos a nivel nacional como: Mejor Plan de Desarrollo de Colombia, Mejor Municipio a nivel Nacional en la Estrategia JUNTOS para la reducción de la Pobreza, Segundo Mejor Alcalde Incluyente a nivel nacional, Reconocimiento Especial por alcanzar las metas de vacunación en 2008-2011, Premio a la mejor experiencia Nacional del Programa de Vigías del Patrimonio Cultural del Ministerio de Cultura 2010 y mejor Municipio del país en la evaluación de desempeño integral de las entidades territoriales en 2008.Su destacada labor al frente de la Alcaldía le permitió acumular méritos para que el gobernador lo invitara a integrar su gabinete departamental como Gerente de a Beneficencia de Cundinamarca. Allí tuvo la inmejorable oportunidad de conocer en detalle al departamento, sus pueblos y sus necesidades.Reconocimientos.• MEJOR PLAN DE DESARROLLO DEL PAÍS. En diciembre de 2008 el plan de desarrollo municipal “Renovación en Serio para Facatativá 2008 – 2011”, fue escogido por parte del Departamento Nacional de Planeación, la Alianza Colombia Líder, la Agencia Alemana de Cooperación al Desarrollo-GTZ, la Agencia de los Estados Unidos para el desarrollo internacional-USAID y el programa de las Naciones Unidas para el Desarrollo como el mejor plan de desarrollo entre todos los municipios.• MEJOR GOBERNANTE DEL PAÍS EN LA LUCHA CONTRA LA POBREZA. En Julio de 2010 la Agencia Presidencial de Acción Social y la Fundación Colombia Líder escogieron a Oscar Sánchez León como el mejor Alcalde a nivel Nacional en la implementación de la Estrategia Juntos, para la reducción de la pobreza y la desigualdad.• MEJOR MUNICIPIO DEL PAÍS EN LA EVALUACIÓN DE DESEMPEÑO INTEGRAL DE LAS ENTIDADES TERRITORIALES EN 2008. La evaluación realizada por el Departamento de Planeación Nacional calificó los índices de eficacia, eficiencia, cumplimiento de requisitos legales, gestión administrativa y desempeño fiscal y otorgó al municipio de Facatativá el primer lugar a nivel nacional.• SEGUNDO MEJOR ALCALDE INCLUYENTE DEL PAÍS. Fue elegido en 2011 por la Fundación Colombia Líder como el segundo mejor gobernante de Colombia en materia de inclusión social.• PREMIO NACIONAL DE PATRIMONIO CULTURAL . El Ministerio de Cultura escogió en el 2010 el Municipio de Facatativá como la mejor experiencia del país en formación en implementación del programa vigías del patrimonio cultural colombiano.• PREMIO ESPECIAL POR ALCANZAR LAS METAS DE VACUNACIÓN en el Modelo de Atención en Salud 2008-2011.• DISTINCIÓN COMO ALCALDE por su gestión por parte de la Sociedad Colombiana de Prensa y Medios de Comunicación y la Fundación Pedro Nel Ospina Vásquez.EXPERIENCIA LABORAL• Gerente de la beneficencia de Cundinamarca (2012-2013)• Alcalde Municipal de Facatativá ( 2008-2011)• Presidente de la Cámara de Comercio de Facatativá y del noroccidente cundinamarqués (2005-2006)• Asesor Jurídico Municipal de La Vega y de San Juan de Rio Seco (2005)• Presidente de la Asociación de Personeros de Cundinamarca – APERCUNDI. (2002-2003)• Personero Municipal de Facatativá (2001-2004)• Personero Municipal de Bojacá ( 1998-2001)Por eso es que gracias a 36.463 cundinamarqueses, hoy estamos en la Cámara de Representantes, para trabajar por el bienestar de todos. Un Representante que apoya y cree en la PAZ, que piensa en que se puede lograr un mejor país lleno de igualdad y bienestar social, que aportara su conocimiento y trabajando para lograr una Colombia más justa, una Colombia en PAZ.Representante a la Cámara desde 2014.",Óscar Hernán Sánchez León,Liberal Colombiano,https://www.instagram.com/oscarsanchezl/,https://www.facebook.com/OscarSanchezLeonsuvoz?fref=ts,,,,https://twitter.com/16oscarsanchez,Circunscripción Territorial de Cundinamarca en Cundinamarca,Especialización,Abogado/a,2022 - 2026,27 de febrero de 1970,53,Facatativá,Masculino,,305B - 306B Ed. Nuevo Congreso,4325100 ext 3282 - 3328 - 3329,oscar.sanchez@camara.gov.co,https://www.youtube.com/user/oscarsanchezleon
162,"Poseedora de amplios principios éticos y morales, alto grado de responsabilidad, excelente capacidad de trabajo y don de gente.Abogada,Universidad de la Sabana.Especialista en Derecho Procesal Penal,Universidad Cooperativa de Colombia.Especialista en Derecho Administrativo,Universidad Externado de Colombia.Se ha desempeñado como:Asesora Jurídica Codechocó (dic 1991- feb 1992)Profesional Universitario Judicial I de la Dirección Seccional del Cuerpo Técnico, Jefe de la Unidad de Policía Judicial C.T.I. (e), Directora encargada del C.T.I. , Fiscal Local ante los Jueces Penales Municipales, Fiscal Seccional ante los Jueces Penales del Circuito Quibdó (del 18 de enero de 1995 al 20 de febrero de 2004).Alcaldesa (e) del Municipio de Quibdó (2004)Jefe Oficina Jurídica de la Universidad Tecnológica del Chocó UTCH (2004-2010)Asesora Contraloría General de la Nación (2011-2012).Galardonada como:Mejor servidora de la Fiscalía General de la Nación, Seccional Quibdó, 2002Otorgamiento del Escudo del Departamento de Policía del Chocó, 2002.http://afrocolombianosvisibles.blogspot.com/2012/10/astrid-sanchez-montes-de-oca_28.html",Astrid Sánchez Montes De Oca,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/astrid.sancchezmontesdeoca,,,,https://twitter.com/AstridSanchezM,Circunscripción Territorial de Chocó en Chocó,Especialización,Abogado/a,2022 - 2026,30 de enero de 1968,55,Quibdó,Femenino,,MZ SUR Of. 201 Ed. Nuevo del Congreso,4325100 ext: 3160 - 3161,,https://www.youtube.com/channel/UCTQbOsNq-or1fA97fYfm5uw
163,"Trabajadora Social y ha sido contratista de la alcaldía del municipio de Sucre, del Instituto Colombiano de Bienestar Familiar (ICBF) Regional Santander y de las Unidades Tecnológicas de Santander.https://www.pares.com.co/post/el-congreso-de-la-ilegalidad-candidaturas-cuestionadas-que-llegaron-a-la-c%C3%A1mara",Erika Tatiana Sánchez Pinto,Liga de gobernantes anticorrupción,,,,,,,Circunscripción Territorial de Santander en Santander,Universitaria,Trabajador social,2022 - 2026,21 de julio de 2022,Sin edad asignada,Bucaramanga,Femenino,,,,,
164,Indígena Sikuani. Estudiante de X Semestre de Derecho de la Universidad Nacional de Colombia,Javier Alexander Sánchez Reyes,Cambio Radical,https://www.instagram.com/javierreyes6536/?hl=te,https://www.facebook.com/profile.php?id=100076687687683,,,,https://twitter.com/javiersikuani,Circunscripción Territorial de Vichada en Vichada,Universitaria Incompleta,Abogado/a,2022 - 2026,28 de julio de 1981,41,Cumaral,Masculino,,348B - Edificio Nuevo del Congreso,,javier.sanchez@camara.gov.co,
165,,Eduard Giovanny Sarmiento Hidalgo,Pacto Histórico Coalición,https://www.instagram.com/eduardsarmientohidalgo/,https://www.facebook.com/eduardsarmientohidalgo,,,,https://twitter.com/eduardsarmiento,Circunscripción Territorial de Cundinamarca en Cundinamarca,NR,Sin profesión,2022 - 2026,19 de julio de 2022,Sin edad asignada,Zipaquirá,Masculino,,,,,
166,Es abogada egresada de la Universidad Sergio Arboleda y cursa una especialización en Derecho Administrativo.https://boyaca7dias.com.co/2022/07/20/ingrid-sogamoso-la-abogada-que-representara-al-valle-de-tenza-en-la-camara/,Ingrid Marlen Sogamoso Alfonso,Conservador Colombiano,https://www.instagram.com/ingridsogamoso/,https://www.facebook.com/SogamosoIngrid,https://www.linkedin.com/in/ingrid-sogamoso-alfonso-a74b48b6/?originalSubdomain=co,,,https://twitter.com/ingridsogamoso,Circunscripción Territorial de Boyacá en Boyacá,Especialización,Abogado/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Guateque,Femenino,,,,,
167,Adminsitrador de empresas especializado en gerencia pública,Luis David Suárez Chadid,Partido Conservador Centro Democrático Coalición,https://www.instagram.com/luchosuarezchadid/,https://www.facebook.com/profile.php?id=100076210403259,,,,,Circunscripción Territorial de Sucre en Sucre,Especialización,Administrador/a de empresas,2022 - 2026,29 de julio de 2022,Sin edad asignada,Sincelejo,Masculino,,,,,
168,"Abogado de la Universidad Católica de Colombia, Magister en Derecho Penal de la Universidad Libre de Colombia, especializado en Derecho Público, con énfasis en Administrativo; Derecho Penal y Derecho Constitucional, en la Universidad Nacional de Colombia.https://suarezvacca.com/quien-soy/",Pedro José Suárez Vacca,Pacto Histórico Coalición,https://www.instagram.com/suarezvacca/,https://www.facebook.com/suarezvacca,,,,https://twitter.com/suarezvacca,Circunscripción Territorial de Boyacá en Boyacá,Maestría,Abogado/a,2022 - 2026,3 de octubre de 1970,52,Sogamoso,Masculino,,330B - 331B - Edificio Nuevo del Congreso,,pedro.suarez@camara.gov.co,
169,"Dos veces concejal de Cali, que tiene apoyos allí y en Tuluá. Es uno de los cuatro candidatos, en diferentes ciudades intermedias del Valle, a los que le está apostando el grupo político de la ex senadora Dilian Francisca Toro (que aspira a llevar a Roosvelt Rodríguez al Senado) en una especie de operación avispa. Es abogado de la Universidad Santiago de Cali, donde también hizo una maestría en gestión pública.Fuente: http://lasillavacia.com/historia/el-tarjeton-la-camara-por-el-valle-46684Representante a la Cámara desde 2014.",Jorge Eliécer Tamayo Marulanda,Partido de la U - Partido de la Unión por la Gente,https://www.instagram.com/jorgetamayou/,https://www.facebook.com/RepJorgeTamayo,,,,https://twitter.com/JorgeTamayoU,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Maestría,Abogado/a,2022 - 2026,8 de enero de 1960,63,Tuluá,Masculino,,415B-416B Ed. Nuevo Congreso,4325100 ext: 4477 - 4478 - 4479,,https://www.youtube.com/user/JorgeTamayoM
170,"Contador público de la Universidad de San Buenaventura en 1986; en 1990 culminó su Magister en Educación de Adultos de la misma universidad. Realizó una Especialización en Alta Gerencia en la Universidad ICESI en 1997 y una Especialización en Economía Internacional y Comercio Exterior en la Universidad de Barcelona en 1999, entre otros estudios.",José Alberto Tejada Echeverri,Pacto Histórico Coalición,https://www.instagram.com/joaltejada/?hl=es,https://www.facebook.com/josealberto.tejadaecheverri,,,,https://twitter.com/joaltejada,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Maestría,Contador/a,2022 - 2026,7 de junio de 1969,54,Cali,Masculino,,,,,
171,Periodista y gestor social. https://viva.org.co/cajavirtual/svc0773/pdfs/Perfiles_bancada_antioquena.pdf,David Alejandro Toro Ramírez,Pacto Histórico Coalición,https://www.instagram.com/alejotoroant/?igshid=YmMyMTA2M2Y%3D,https://www.facebook.com/AlejoToroAnt,,,,https://mobile.twitter.com/alejotoroant,Circunscripción Territorial de Antioquia en Antioquia,NS,Sin profesión,2022 - 2026,1 de enero de 1977,46,Medellín,Masculino,,,,https://www.facebook.com/AlejoToroAnt,
172,"Médico Cirujano de la Universidad de Cartagena, especialista en Medicina física y rehabilitación de la Universidad Autónoma de México (UNAM) y especialista en Gerencia en Servicios de Salud de la Universidad del Norte.Trayectoria pública y privada en la que no se reporta el año: Gerente del Hospital Universitario de Barranquilla, ex gerente de la Clínica Sur Seguro Social Seccional Atlántico, ex subsecretario de Salud Municipal de Barranquilla y fundador y ex gerente de la IPS So-Simetric.",Dolcey Óscar Torres Romero,Liberal Colombiano,https://www.instagram.com/dolceytorres/,https://www.facebook.com/dolceytorresro,https://www.linkedin.com/in/dolcey-torres-romero-50a03221a/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=co,,,https://twitter.com/dolceytorresr,Circunscripción Territorial de Atlántico en Atlántico,Especialización,Ciencias de la Salud,2022 - 2026,19 de julio de 2022,Sin edad asignada,Barranquilla,Masculino,,646B - 647B - Edificio Nuevo del Congreso,(+54) (601) 3904050; ext. 4094,dolcey.torres@camara.gov.co,
173,"Abogado, Especialista en Derecho Minero y Petrolero y Máster en Acción Política.https://www.facebook.com/victorandrestovartrujillooficial",Víctor Andrés Tovar Trujillo,Cambio Radical,https://www.instagram.com/victorandrestt/?hl=es,https://www.facebook.com/victorandrestovartrujillooficial,,,,https://twitter.com/victorandrestt?lang=es,Circunscripción Territorial de Huila en Huila,Maestría,Abogado/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Tarqui,Masculino,,,,,
174,"Abogado de la Universidad del Rosario con énfasis en Derecho Constitucional y Derechos Humanos. Especialista en Ciencias Penales y Criminológicas, y en Gestión de Gobierno y Campañas Electorales. Cursó, además, una maestría en Dirección Pública en la Universidad Internacional Menéndez Pelayo de Madrid (España).Trayectoria pública y política en la que no se reporta año: asesor de la política pública de víctimas, y en temas de reconciliación, posconflicto, electorales y de seguridad ciudadana en la Alcaldía Municipal de Valledupar, y en la Oficina Asesora de Paz de la Gobernación del Cesar. A nivel nacional, se desempeñó como asesor de la política pública de víctimas del conflicto armado de la Organización Internacional para las Migraciones (OIM). Trabajó también en la Cámara de Representantes del Congreso de la República. Se vinculó al Ministerio del Interior, donde se desempeñó como asesor para el fortalecimiento de la gestión territorial y buen gobierno local. También, desempeñó como asesor de los despachos del Viceministro de Relaciones Políticas y del Ministro del Interior. Lideró el Grupo de Articulación Interna para la Política de Víctimas del Conflicto Armado del Ministerio del Interior",Jorge Rodrigo Tovar Vélez,Pa Vida - Asociacion Paz Es Vida,https://www.instagram.com/jorgerodrigotv/?hl=es,,,,,https://twitter.com/JorgeRodrigoTV,C Transitoria Especial de Paz - CITREP en Cesar,Especialización,Abogado/a,2022 - 2026,10 de octubre de 1989,33,Valledupar,Masculino,,430B - 431B - Edificio Nuevo del Congreso, (+57) (601) 3904050; ext. 3437,jorge.tovar@camara.gov.co,
175,"Julio César Triana es abogado de la Universidad Cooperativa de Colombia, especialista en Derecho Constitucional y Administrativo de la Universidad Externado de Colombia y Magíster en Derecho Administrativo de la misma Universidad. Ha participado en diversos seminarios y congresos orientados hacia temas de actualidad y las nuevas tendencias del derecho administrativo, lo cual le permite contar con capacidades académicas importantes para el desarrollo de sus obligaciones.Su vida siempre ha estado orientada al servicio social. Desde sus épocas de estudiante de bachillerato en el Colegio Cooperativo Mixto de La Plata, Huila, mostró su vocación y liderazgo, que le permitió iniciar desde muy temprano en la vida pública, llegando a ser el concejal más joven de ese municipio en 1998 con tan solo 22 años de edad.En el 2002, se da su ingreso a la Asamblea Departamental del Huila como diputado, llegando a ser Presidente de esta corporación en el 2003 con excelente resultados.Para el año 2004, refrenda su credencial con la más alta votación en el departamento, donde permaneció hasta el año 2007, dejando a su paso gestiones importantes, adelantadas nuevamente como Presidente de la Corporación y Presidente de la Comisión de Presupuesto.Debido a su compromiso y gran capacidad de trabajo fue Secretario Privado de la Superintendencia de Sociedades, Secretario de Gobierno Departamental y designado Gobernador encargado del Departamento del Huila por el Presidente de la República.Posteriormente se desempeñó como coordinador de anticontrabando en la Federación Nacional de Departamentos.Ha recibido en su trayectoria pública diferentes condecoraciones y reconocimientos que destacan su compromiso y sensibilidad social en el ejercicio de sus funciones.En la actualidad se ha dedicado al ejercicio de su profesión como abogado, lo que ha conjugado con su pasión por el campo, especialmente por la actividad cafetera.",Julio César Triana Quintero,Cambio Radical,https://www.instagram.com/trianacongreso/,https://www.facebook.com/TrianaCongreso/,,,,https://twitter.com/TrianaCongreso,Circunscripción Territorial de Huila en Huila,Maestría,Abogado/a,2022 - 2026,20 de noviembre de 1975,47,Gigante,Masculino,,Sótano Capitolio Nacional,4325100 ext. 5152,,
176,Administrador de empresas de la Universidad Santo Tomás.https://boyaca7dias.com.co/2022/03/17/eduar-alexis-triana-rincon-el-congresista-que-hablara-por-el-occidente-de-boyaca/,Eduard Alexis Triana Rincón,Centro Democrático,,https://www.facebook.com/EduarTrianaR,,,,https://twitter.com/EduarTrianaR,Circunscripción Territorial de Boyacá en Boyacá,Universitaria,Administrador/a de empresas,2022 - 2026,20 de julio de 2022,Sin edad asignada,Maripí,Masculino,,,,,
