,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
93,"Milla no ha sido política, es una Cucuteña del común, es esposa y madre de tres hijos, que tuvo la fortuna de estudiar en la Universidad Francisco de Paula Santander y graduarse como ingeniera civil especializada. Tiene experiencia en administración pública, lo ha demostrado, con proyectos como las pavimentaciones comunidad –gobierno, las escuelas deportivas para la paz.Tomado de: https://centrodemocraticonds.blogspot.com/",Milla Patricia Romero Soto,Centro Democrático,https://www.instagram.com/milla.romero/,https://www.facebook.com/millasenadora,,,,https://twitter.com/millaromerosoto,Circunscripción Nacional en ...,Especialización,Ingeniero/a,2018-2022,Invalid Date,Sin edad asignada,Cúcuta,Femenino,,Edificio Nuevo del Congreso - Oficina 216 costado norte,,,
94,"Antonio Sanguino Páez es de origen Ocañero y catatumbero, pero su vida ha transcurrido en el Caribe y particularmente en el departamento del Cesar y su capital Valledupar. Vivió, estudió e hizo activismo político y social en Bucaramanga.En la década de los ochenta se destacó como un dirigente popular en las movilizaciones del Nororiente Colombiano. Y luego, vinculado al movimiento estudiantil por la Constituyente, se radicó en Bogotá desde comienzos de los noventa.Antonio Sanguino es hijo de campesinos convertidos luego en pequeños comerciantes. Aunque es el menor de ocho hermanos ha sido el motor y referente de una familia extensa, humilde y de bajos ingresos.Desde antes de terminar sus estudios profesionales se hizo cargo de sus padres y luego de sus hermanos mayores.Perdió a su hermano Juan en la guerra, con el único con quien coincidió en la militancia política.Está casado con Diana Meza, es padre de dos hijas: Laura y Sofía.Sanguino es Doctor en Gobierno y Administración Pública de la Universidad Complutense de Madrid, (España), Magíster en Administración y Planificación de Desarrollo Regional de la Universidad de los Andes y Sociólogo de la Universidad Cooperativa de Bucaramanga;Esta trayectoria académica le permite entender los problemas sociales de Colombia y contribuir en soluciones viables a los más urgentes asuntos del país.Se ha desempeñado como profesor universitario, investigador social, ensayista y columnista de opinión.Antonio Sanguino fue Presidente y Vocero Nacional del Partido Alianza Verde (2014 – 2017) y desde allí lideró la campaña por el SI en el plebiscito por la paz y la Consulta Popular Anticorrupción.Su vida política y pública ha estado orientada a la lucha por cambios democráticos en la sociedad.Antonio Sanguino fue Director Ejecutivo y Presidente de la Corporación Nuevo Arco Iris por más de 10 años.Participó en la fundación del Frente Social y Político, el Polo Democrático Independiente, el Polo Democrático Alternativo, el Partido Verde y la Alianza Verde.Antonio Sanguino fue Concejal de Bogotá desde el 2008 en tres periodos consecutivos. En estos diez años en el Concejo más importante del país se destacó como una voz independiente, seria, rigurosa y calificada en el debate sobre los asuntos prioritarios de la agenda pública de la Capital de Colombia.Antonio Sanguino fue precandidato la Alcaldía de Bogotá por el partido Alianza Verde para para las elecciones del 2015.En sus diez años en el Concejo de Bogotá presentó 37 proyectos de Acuerdo de los cuales 11 son Acuerdos de la Ciudad. Adelantó memorables debates de control político, como el realizado a la gestión del condenado ex contralor Miguel Ángel Morales Russi, sobre irregularidades en los refrigerios escolares, las equivocaciones en el modelo de aseo de Bogotá o las deficiencias en la atención de las víctimas del conflicto armado residentes en Bogotá.Antonio Sanguino llega en las lista de los Verdes al Senado de la República para ser una voz potente de Bogotá y de demás regiones de Colombia. Para defender los derechos de las víctimas de la guerra. Para incorporar los derechos de los ciudadanos en las prioridades públicas. Para combatir la corrupción. Para defender la paz. Y para promover una agenda verde desde el Congreso de la Republica.",Antonio Eresmid Sanguino Páez,Alianza Verde,https://www.instagram.com/Antonio_Sanguino/,https://www.facebook.com/eremidsanguino,,,,https://twitter.com/AntonioSanguino,Circunscripción Nacional en ...,Doctorado,Sociólogo/a,2018-2022,1 de junio de 1965,58,Ocaña,Masculino,3175157000,307B Ed. Nuevo Congreso,382 3000 ext: 3341 - 3342,,https://www.youtube.com/user/sanguinotv
95,"Senador de la República 2018-2022, Concejal de Bogotá durante 6 años y Presidente de dicha corporación en el año 2017. Profesional en Administración de Empresas, especializado en Gobierno, Gerencia y Asuntos Públicos con experiencia en el área financiera y relaciones públicas.Fuente: hoja de vida enviada por la oficina del Senador",Horacio José Serpa Moncada,Liberal Colombiano,https://www.instagram.com/horaciojserpa/,https://www.facebook.com/horaciojserpa/,,,,https://twitter.com/horaciojserpa,Circunscripción Nacional en ...,Especialización,Administrador/a de empresas,2018-2022,20 de julio de 1982,40,Barrancabermeja,Masculino,,Capitolio 1 Piso,382 3000 ext: 5490 - 5492,,https://www.youtube.com/user/horaciojserpa
96,"Fariana, feminista y luchadora por la Paz con Justicia Social para Colombia. Constructora del Acuerdo de Paz y del enfoque de género de las FARC-EP en La Habana.Tomado de: perfil de twitter de la candidataEl 1 de diciembre de 2017 se acogió a la Justicia Especial para la Paz otorgándole la garantía de poder participar en política e inscribir su candidatura para el Senado de la República de Colombia.",Victoria Sandino Simanca Herrera,Comunes,https://www.instagram.com/victoriasandinopaz/,https://www.facebook.com/VictoriaSandinoPaz/,,,,https://twitter.com/SandinoVictoria,Circunscripción Nacional en ...,Especialización,Comunicador/a social,2018-2022,Invalid Date,Sin edad asignada,Tierralta,Femenino,,703B Ed. Nuevo Congreso,3824264 o 382 3000 ext:4264,,https://www.youtube.com/channel/UCnbZiad33wvlMhnfa2ba7Bg
97,"Educador bugueño, licenciado en Educación Física de la Unidad Central del Valle, especialista en Gerencia del Deporte de la Escuela Nacional del Deporte, magister en Alta Dirección de Servicios Educativos de la Universidad de San Buenaventura.Dos veces Alcalde de Buga, la Ciudad Señora de Colombia, (Valle del Cauca) con las más altasvotaciones y el único reelecto en su historia por voto popular.Ganador tres veces del ‘Terraco de Oro’ como Director del Instituto Municipal del Deporte y laRecreación IMDER Buga.Creador del primer colegio municipal para deportistas en Colombia, pionero de la JornadaÚnica Escolar en 1998 y proponente de dicha jornada en el año 2011 al Ministerio deEducación Nacional.Tomado: perfil de facebook",John Harold Suárez Vargas,Centro Democrático,https://www.instagram.com/johnharoldsuarez/,https://www.facebook.com/jhsuarezv/,,,,https://twitter.com/jhsuarezv/,Circunscripción Nacional en Valle del Cauca,Maestría,Docente,2018-2022,12 de octubre de 1968,54,Buga,Masculino,,549B Ed. Nuevo Congreso,382 3000 ext: 3663 - 3664 - 3665,,https://www.youtube.com/user/johnharoldsuarez
98,Estudió Música en la Universidad Autónoma del Caribe. Es director general en Los Manguito Trova Paisa.,Jonatán Tamayo Pérez,Coalición Lista de la Decencia,https://www.instagram.com/manguitosenador/,https://www.facebook.com/manguitosenador/,,,,https://twitter.com/jonatantamayop,Circunscripción Nacional en ...,Universitaria,Artista,2018-2022,Invalid Date,Sin edad asignada,Villavicencio,Masculino,320 282 0536⁠,536 Ed. Nuevo Congreso,382 3000 ext: 3510 - 3519 - 3520 - 4086,,https://www.youtube.com/c/ManguitoSenador
99,"Soy abogada de la Universidad Santo Tomás, con especialización en política social de la Universidad Javeriana; de familia boyacense, con amplia experiencia administrativa y normativa en la Administración Pública. Durante 21 años me desempeñé como Concejal de Bogotá, corporación de la cual fui su Presidenta en el período 2009-2010 y Presidenta de sus comisiones. Desde Bogotá y Cundinamarca he contribuido al mejoramiento de la calidad de vida de los sectores más desprotegidos, defendiendo con las organizaciones sociales y Juntas de Acción Comunal los intereses ciudadanos.He acompañado la gestión que por 42 años de vida legislativa ha venido cumpliendo el Senador Fernando Tamayo, la extraordinaria labor del Diputado por Cundinamarca Rafael Tamayo, y las acciones lideradas por el Concejal Nelson Cubides. Hemos estudiado con profundidad los problemas que más afectan a los colombianos y venimos aportando soluciones concretas. Me entusiasma llegar al Senado para contribuir en la transformación de la función de la política y trabajar por las causas sociales que siempre he representado. Espero contar con su respaldo!Tomado de: http://soledadtamayo.com/soledad_tamayo.html",Soledad Tamayo Tamayo,Conservador Colombiano,https://www.instagram.com/soledadtamayot/,https://www.facebook.com/SoledadTamayoT/,,,,https://twitter.com/SoledadTamayoT,Circunscripción Nacional en Distrito Capital,Especialización,Abogado/a,2022 - 2026,Invalid Date,Sin edad asignada,Palermo,Femenino,,428B,382 3278 / 3279,,
100,"Jorge Torres Victoria o Pablo Catatumbo.Ex guerrillero colombiano que desde septiembre de 2017 es miembro de la dirección nacional de Fuerza Alternativa Revolucionaria del Común, partido fundado tras la desaparición de la guerrilla de las Fuerzas Armadas Revolucionarias de Colombia, Farc. Catatumbo pertenecía al secretariado de las Farc desde 2008. El 1 de diciembre de 2017 se acogió a la Justicia Especial para la Paz. Firmó el acta junto a Victoria Sandino convirtiéndose ambos en los primeros miembros de la dirección de las Fuerza Alternativa Revolucionaria del Común, firmantes del acta de suscripción a la JEP.Tomado de: https://es.wikipedia.org/wiki/Pablo_Catatumbo",Pablo Catatumbo Torres Victoria,Comunes,,https://www.facebook.com/PCatatumboComunes,,,,https://twitter.com/CatatumbComunes,Circunscripción Nacional en Distrito Capital,Sin grado de estudio,Sin profesión,2022 - 2026,19 de marzo de 1953,70,Cali,Masculino,,Edificio Nuevo Congreso,(57) (1) 382 3000 – EXT 3089,,
101,"Contador público de Universidad Autónoma Latinoamericana UNAULA.Alcalde de la ciudad de Itagüí, Antioquia, para el periodo 2012-2015; destacado durante el año 2014 como el mejor mandatario local de Colombia, culminó su gobierno con una aprobación del 94% de la comunidad.Antes de ser Alcalde, fue Diputado del Departamento de Antioquia luego de ser electo en 2007 con la mayor votación del país para Asambleas, con más de 26 mil votos y también fue Concejal de Itagüí entre los años 2004 y 2007. Previamente se desempeñó como Asesor de las Comisiones Segunda y Quinta de la Cámara de Representantes y Asesor de la división Financiera de la Fábrica de Licores de Antioquia.Pertenece al Partido Conservador Colombiano y orienta el equipo político al que pertenece la Senadora Nidia Marcela Osorio y varios diputados, alcaldes y concejales de Antioquia y otras regiones del país.Tomado de: perfil de facebook del candidato http://bit.ly/2oOVG9c",Carlos Andrés Trujillo González,Conservador Colombiano,,https://www.facebook.com/catrujillog,,,,https://twitter.com/SenadorTrujillo,Circunscripción Nacional en Antioquia,Universitaria,Contador/a,2022 - 2026,30 de junio de 1976,47,Itagüí,Masculino,,449B Ed. Nuevo Congreso,382 3000 ext: 4406 - 4407 - 4408,,
102,,Álvaro Uribe Velez,Centro Democrático,,https://es-la.facebook.com/AlvaroUribeVel,,,,,Circunscripción Nacional en ...,Universitaria,Abogado/a,2018-2022,4 de julio de 1952,70,Medellín,Masculino,,Capitolio 3 Piso,382 3000 ext: 5450 - 5451 - 5452,,http://www.youtube.com/user/AlvaroUribeOficial
103,"Mi nombre es Santiago Valencia González, soy un político joven y soñador pero con los pies en la tierra, conservador Uribista, pragmático, progresista, católico, defensor de la familia, del Estado Social de Derecho y los derechos humanos, amante de la vida y el trabajo político con responsabilidad social, comprometido con verdaderas transformaciones sociales.La mayor parte de mi vida la he dedicado a estudiar y a prepararme bien para servirle a Antioquia y a Colombia. Soy Abogado, Especialista en Derecho Administrativo de la Universidad Sergio Arboleda de Bogotá, adicionalmente, Magister en Análisis Económico del Derecho de la Universidad Complutense de Madrid (España).Tengo experiencia laboral en los sectores público y privado, me he desempeñado como abogado litigante, asesor jurídico del diario la Razón en España, Gerente Social de la Ciudadela Nuevo Occidente en Medellín y Subsecretario de Atención a la Ciudadanía de la misma ciudad.Como joven activista en política, motivado por los excelentes resultados del Gobierno del ex Presidente Alvaro Uribe Vélez, luego de haberlo acompañado en el referendo impulsado por su gobierno, además, en la campaña de reelección, como nueve millones de colombianos engañados, participe en la campaña del actual Presidente Juan Manuel Santos Calderón.Lamentablemente, desde el primer día empezamos a ver el talante traidor del Presidente Santos, al mirar perplejos como nombraba a Chávez como su nuevo mejor amigo, descuidaba la seguridad democrática y abandonaba el dialogo popular.Entendí el grave error que habíamos cometido los colombianos.Hoy, el ex Presidente Uribe, en un acto de entrega y generosidad con Colombia decide, una vez más, poner a disposición de los colombianos su nombre al Senado de la República, haciéndome el gran honor de acompañarlo en su lista a la Cámara de Representantes por Antioquia, con el único objetivo de recuperar el rumbo.Mi compromiso con el ex Presidente Uribe en el Congreso, es llevar con enfoque diferencial en favor de los jóvenes de Colombia toda la actividad legislativa y los cinco pilares del Uribe Centro Democrático:i. Seguridad democrática.ii. Confianza inversionista.iii. Cohesión social.iv. Estado austero, transparente y descentralizadov. Dialogo popular.Santiago Valencia González - Candidato a la Camara de Representantes por Antioquia - 2014/2018",Santiago Valencia González,Centro Democrático,,https://www.facebook.com/santiago.valencia.g,,,,https://twitter.com/sanvalgo,Circunscripción Nacional en ...,Maestría,Abogado/a,2018-2022,6 de junio de 1983,40,Bogotá,Masculino,,434 Ed. Nuevo Congreso,382 3000 ext: 3170 - 3172 - 3744 - 3757,,https://www.youtube.com/channel/UC3KfzxLcgk0RmZg5Y77fD7w
104,"Abogada y filósofa de Los Andes, con una especialización en Economía de la Universidad de los Andes, además cuenta con una maestría en Escritura creativa de la Universidad de Nueva York. Ha sido columnista de los periódicos El Espectador y El País; así como analista política en la estación radial Blu Radio. Entre los años 2011 y 2012 fue periodista de opinión en el programa radial La Hora de la verdad, que dirige Fernando Londoño Hoyos. Es heredera de familias poderosas del Cauca y el Tolima, y una delfín conservadora: es nieta del expresidente Guillermo León Valencia y de Mario Laserna (fundador de la Universidad de Los Andes), hija del excongresista Ignacio Valencia y de Dorotea Laserna. También es prima del Ministro de Interior, Aurelio Iragorri Valencia. Es sobrina del senador conservador Juan Mario Laserna y su hermana Cayetana es la esposa de Juan Carlos Pastrana, hermano del expresidente Andrés Pastrana. Trabajó un año en la Procuraduría y otro en Planeación Nacional. Se quemó como candidata a la Cámara por Alas Equipo Colombia en 2006, cuando la lista no obtuvo ninguna curul.Fuente: La Silla Vacía : http://lasillavacia.com/historia/la-lista-de-uribe-al-senado-45668",Paloma Susana Valencia Laserna,Centro Democrático,,https://www.facebook.com/palomavalencial,,,,https://twitter.com/PalomaValenciaL,Circunscripción Nacional en Cauca,Especialización,Abogado/a,2022 - 2026,19 de enero de 1978,45,Popayán,Femenino,,633B Ed. Nuevo Congreso,382 3000 ext: 3692 - 3693 - 3769,,https://www.youtube.com/channel/UC2d3cQi9QTF-in6AEtP2GFg
105,"Constructor y defensor de la vida, el territorio y la Madre Tierra. Premio Nacional de Paz (2000).Indígena Nasa del departamento del Cauca.",Feliciano Valencia Medina,MAIS - Movimiento Alternativo Indígena y Social,,https://www.facebook.com/Feliciano-Valencia-1504831082929468/,,,,https://twitter.com/FelicianoValen,Circunscripción Especial por Comunidades Indígenas en Comunidades Indígenas,Sin grado de estudio,Sin profesión,2018-2022,9 de julio de 1965,57,Santander de Quilichao,Masculino,,603 Ed. Nuevo Congreso,382 3000 ext: 3682 - 3683 - 4190,,
106,"Abogado especialista en Derecho Administrativo de la Universidad del Rosario.CARGOS:- Secretario General de Corabastos.- Secretario General, de la personeria Distrital en el año de 1993- Personero del Distrito Capital; cargo que ocupó desde 1995 hasta el 2001.Fuente: http://bit.ly/2ge6j1c--Germán Varón Cotrino es abogado especialista en derecho administrativo de la Universidad del Rosario. Actualmente ejerce su tercer período en la Cámara de Representantes por el partido Cambio Radical, y es considerado uno de los hombres más cercanos al Ministro del Interior Germán Vargas Lleras.Fuente: http://bit.ly/2gedBlq",Germán Varón Cotrino,Cambio Radical,,https://www.facebook.com/German.VaronC/,,,,https://twitter.com/GermanVaronCo,Circunscripción Nacional en ...,Especialización,Abogado/a,2018-2022,6 de julio de 1964,58,Bogotá,Masculino,301 578 6323,608B Ed. Nuevo Congreso,382 3000 ext: 3235 - 3236,german.varon@camara.gov.co,https://www.youtube.com/channel/UCEcWBoiB11yTkFLLemaK7VQ
107,"Abogado de la Universidad del Cauca (1993) con Máster Universitario en Gobierno y Administración Pública de la Universidad Internacional Menendez Pelayo (2013).Fue Concejal de Popayan y Presidente de esa Corporación, fue elegido a sus 27 años como Alcalde de la capital del Cauca, logrando una reconocida gestión que le permitió ser designado como uno de los mejores mandatarios municipales del país.Previamente y durante su paso por la administración departamental del Cauca en su calidad de Secretario de Gobierno, se comprometió a fondo con la salida negociada al conflicto y fue nombrado Presidente de la Comisión de Paz en este Departamento, comprometido decididamente con esta misión que desembocó en la firma del proceso de paz entre el Gobierno Nacional y el M-19.Fue Director Nacional de la Oficina de Prevención y Atención de Desastres y posteriormente, con el concurso del sector fundacional del país que trabaja por la microempresa, fue designado Gerente de la Corporación para el Desarrollo de las Microempresas – Microempresa & Cía. Terminó su paso en la administración nacional de la época, como Consejero Presidencial y Coordinador del Plan Sur, logrando importantes avances en temas referentes a la erradicación y sustitución de cultivos ilícitos.En 1998, fue elegido Representante a la Cámara por el Departamento del Cauca iniciando un reconocido trabajo en el Congreso de la República que le permitió actuar durante dos períodos consecutivos. Durante la legislatura 1998 – 1999, fue Presidente de la Comisión Primera Constitucional.Durante su paso como Representante a la Cámara participó activamente como miembro de la Comisión de Paz, continuando sus permanentes esfuerzos en la búsqueda de salidas pacíficas al conflicto armado.En el 2006, fue Senador de la República. Ha sido Senador por 3 periodos: 2006-2010; 2010-2014 y 2014-2018.Fuente: http://luisfernandovelasco.com/2009/content/view/12/27/",Luis Fernando Velasco Cháves,Liberal Colombiano,https://www.instagram.com/velascoluisf/,https://www.facebook.com/pages/Luis-Fernando-Velasco-Chaves/113799023630?fref=ts,,,,https://twitter.com/velascoluisf,Circunscripción Nacional en ...,Maestría,Abogado/a,2018-2022,18 de octubre de 1964,58,Popayán,Masculino,3153357517,203 Ed. Nuevo del Congreso,382 3000 ext: 3332 - 3333 - 4493,luis.velasco.chaves@senado.gov.co,https://www.youtube.com/user/velascosenador
108,"Abogado de la Universidad de los Andes, con especialización en Administración de Empresas de la Universidad ICESI, cuenta con diplomados en Logística Integral de SINTEC México, y de “Reinventing Leadership” del Kellogg Management School de la North Western University en Chicago.Ex presidente de la ANDI en el Valle, fue dirigente de una empresa láctea y vicepresidente de Metrocali.Tomado de: http://periodicolaultima.com/2017/09/19/gabriel-velasco-nuevo-liderazgo-politico-en-el-suroccidente-colombiano/",Gabriel Jaime Velasco Ocampo,Centro Democrático,,https://www.facebook.com/gabriel.velascoocampo,,,,https://twitter.com/gabrieljvelasco,Circunscripción Nacional en ...,Universitaria,Abogado/a,2018-2022,9 de abril de 1973,50,Cali,Masculino,,204B Ed. Nuevo Congreso,382 3000 ext: 3390 - 3391,,
109,"Abogado de la Universidad Libre de Colombia con Especialización en Derecho Administrativo y Ciencias Políticas de esta misma universidad.Dentro de su trayectoria se cuenta su elección popular como Gobernador del Huila para el periodo 2004 - 2007Rodrigo Villalba Mosquera fue Ministro de Agricultura y Desarrollo Rural, desde agosto de 1999 hasta agosto de 2002Dentro de su trayectoria se cuenta también su experiencia como legislador. Fue Senador de la República en el período comprendido entre 1994 y 1998. Entre 1995 y 1996 fue elegido como Segundo Vicepresidente de la Corporación e hizo parte de la Comisión Primera de Asuntos Constitucionales.Igualmente fue Representante a la Cámara entre 1990 y 1994. Presidente Comisión Primera de Asuntos Constitucionales y ponente de varios Proyectos de Ley.Ocupó la gerencia General del Instituto Colombiano de la Reforma Agraria, INCORA, entre los años 1998 y 1999; fue catedrático en Derecho Agrario de la Universidad Cooperativa de Colombia, en 1999; Secretario General del Ministerio de Agricultura entre 1988 y 1989; Alcalde Mayor de Neiva (Huila), entre 1987 y 1988; Secretario Privado de la Gobernación del Huila durante los años 1984 y 1985; Alcalde de Rivera (Huila) entre 1982 y 1983; Juez Tercero Penal Municipal de Garzón Huila en 1981 y abogado Litigante durante tres años.Fuente: http://www.rodrigovillalba.com/content/6",Rodrigo Villalba Mosquera,Liberal Colombiano,,https://www.facebook.com/RodrigoVillalbaMosquera,,,,https://twitter.com/rovillalba,Circunscripción Nacional en ...,Especialización,Abogado/a,2018-2022,2 de septiembre de 1951,71,Rivera,Masculino,317 761 6206 / 321 200 2498,201B Ed. Nuevo del Congreso,382 3000 ext: 3224 - 3225 - 3226,contacto@rodrigovillalba.com,https://www.youtube.com/user/RVillalbaMosquera
110,"Abogado de la Corporación Universitaria Rafael Núñez de Cartagena, especialista en Negociación y Manejo de Conflictos de la Universidad del Norte de Barranquilla y en Estudios Políticos de la Universidad Sergio Arboleda.En 1987 tras culminar su bachillerato decide prestar su servicio militar y hacer carrera en la Armada Nacional durante dieciocho años. Fue tripulante y buzo táctico de Submarino “ARC Intrépido“, y funcionario de la Justicia Penal Militar. Durante su trayectoria militar se destacó como deportista. lo cual le llevó a representar a su institución en varias competencias deportivas. Se retiró voluntariamente de la Armada Nacional en el año 2004. Luego de su retiro de la Armada inicia su carrera política como Coordinador Político del Movimiento MIRA en la Costa Caribe.Senador de la República de Colombia (2006-2010), reelegido para el periodo (2010-2014). Vicepresidente del Movimiento Político MIRA desde enero de 2008 hasta la fecha. Actualmente integra la Comisión Segunda del Senado. Es expresidente de la Comisión Legal de Derechos Humanos y Audiencias Públicas (diciembre 2007- Agosto 2008).Reconocimientos-Del Concejo Municipal de Campo Alegre-Huila que lo declaró persona grata en 2008.-De la Fundación Integral Kardios, por su constante trabajo en la búsqueda de acciones para brindar apoyo a la población con Epilepsia.-Motociclismo.-De la Armada Nacional y Cooperativas de Militares Retirados por ser el primer Suboficial que es Senador de la República.",Manuel Antonio Virgüez Piraquive,MIRA - Colombia Justa Libres,,https://www.facebook.com/virguezmira/,,,,https://twitter.com/Virguez,Circunscripción Nacional en Distrito Capital,Especialización,Abogado/a,2022 - 2026,10 de mayo de 1969,54,Bogotá,Masculino,,617- 618 Ed. Nuevo Congreso,382 3000 ext: 3609 - 3610 - 3726,manuelvirguez@webmira.com,
111,"Ex alcalde de Ciénaga, Magdalena (1998-2000), esposo de la ex representante a la Cámara por el Partido Conservador, Inés Cecilia López.Zabaraín es un empresario que ha estado vinculado como gerente y miembro de juntas directivas de entidades relacionadas con los sectores de la construcción, portuario y de la minería.",Antonio Luis Toño Zabaraín Guevara,Cambio Radical,https://www.instagram.com/tonozabarain/?hl=es-la,https://www.facebook.com/To%C3%B1o-Zabarain-145516659486760/,,,,https://twitter.com/zabaraing,Circunscripción Nacional en Magdalena,Sin grado de estudio,Empresario,2022 - 2026,31 de diciembre de 1962,60,Ciénaga,Masculino,,412 Ed. Nuevo Congreso,382 3000 ext: 3438 - 3439,,
112,Economista de la Universidad de Nariño. Especialista en Derecho Económico de la Universidad Externado de ColombiaEspecialista en Ciencia Política. Universidad de Salamanca -España.Trayectoria:- Representante a la Cámara período 2006 - 2010- Vicepresidente de la Cámara 2007 - 2008Miembro de la Comisión SextaIntegrante de la Comisión de Ética y Estatuto del Congresista- Representante a la Cámara período 2002- 2006Miembro de la Comisión SextaIntegrante de la Comisión de Ordenamiento Territorial- Representante a la Cámara período 1998 - 2002Miembro y Vicepresidente de la Comisión CuartaIntegrante de la Comisión de Ordenamiento Territorial- Diputado de la Asamblea de Nariño período 1995 - 1997Presidente de la Asamblea Departamental- Concejal de Pasto período 1992 - 1994Presidente del Concejo de Pasto- Empleado del sector educativo por más de 15 añosPresidente del Sindicato de Trabajadores del M.E.N “SINTRENAL“Fuente: http://www.bernerzambrano.com/,Bérner León Zambrano Eraso,Partido de la U - Partido de la Unión por la Gente,https://www.instagram.com/berner.zambrano/,https://www.facebook.com/bernersenador/,,,,https://twitter.com/BernerZambrano,Circunscripción Nacional en Nariño,Especialización,Economista,2022 - 2026,15 de agosto de 1958,64,Taminango,Masculino,300 213 8489,622B Ed. Nuevo Congreso,382 3000 ext: 3623 - 3624,,
113,"Conocido como Benkos Biohó. Integrante del Consejo Político Nacional, candidato al senado y Responsable del Departamento Étnico de las @Farc_EPueblo. Fariano y humano.Tomado del perfil de facebook del congresista",Israel Alberto Zúñiga Iriarte,Comunes,https://www.instagram.com/israel_zuniga_iriarte/,https://www.facebook.com/BenkosBiohoFarc/,,,,https://twitter.com/BenkosBiohoFarc,Circunscripción Nacional en ...,Sin grado de estudio,Sin profesión,2018-2022,Invalid Date,Sin edad asignada,Barranquilla,Masculino,,Sótano Capitolio Nacional,3825136 / 3825138,,
