"corporacion","circunscripción","partido","candidato","genero","descipcion_movimiento"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","GILMA DEL SOCORRO SOSSA ISAZA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","NESTOR NULL DIAZ SAAVEDRA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JOHN HAROLD SUAREZ VARGAS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","MAX PLANCK GOMEZ RODRIGUEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","YOHANA NULL SALAMANCA JIMENEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","MARIA EUGENIA CUELLAR REINA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","CLARA LUCIA BELTRAN GONZALEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","DIEGO JOSE TOBON ECHEVERRI","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JAYSON JACOB TAYLOR DAVIS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","MARIA ANGELICA GUERRA LOPEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JIMENA ALEXANDRA ORJUELA AVENDAÑO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","GINNA MARCELA CASTILLO GUTIERREZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ALEXANDER NULL VEGA RINCON","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","HECTOR AUGUSTO LOPEZ CASTAÑEDA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","MONICA ALEJANDRA CERVERA MURILLAS","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JEHPHIR EDGAR VILLARREAL SERRANO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","EDWARD NULL GARNICA MONTAÑEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","SUSANA ANGELICA CRUZ ZAPATA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ANIER AUGUSTO MARIN LOPEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","EMPERATRIZ NULL RODRIGUEZ SUAREZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","CARLOS ALBERTO RIAÑO JIMENEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","GUSTAVO ADOLFO GOMEZ SIERRA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","CIDENIA NULL ROVIRA ROJAS","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ALFONSO ENRIQUE ARROYO NAVARRO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ANDRES FELIPE GUERRA HOYOS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","VIRGINIA SEGUNDA NAVARRO LAMADRID","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JOSE VICTOR HERRERA TORRES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JUAN CARLOS ESCOBAR RAMIREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ETHEL MARITZA HERNANDEZ PULGAR","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","HINER FERNANDO ARANGO AREVALO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ALICIA NULL FRANCO FERNANDEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","HUGO FERNEY BOLAÑOS NULL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ASTRID ELENA BUITRAGO SANCHEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JUAN JOSE TORRES SERRATO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ALVARO ANTONIO SEQUERA DUARTE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JAIRO FERNANDO ZARAMA VENEGAS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JUAN PABLO CELIS VERGEL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","DIANA LORENA GOMEZ ZULUAGA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","DANIEL ANDRES GARCIA ARIZABALETA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","MARIA FERNANDA CABAL MOLINA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","JULIAN NULL GALLO CUBILLOS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","SANDRA NULL RAMIREZ LOBO SILVA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","PABLO CATATUMBO TORRES VICTORIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","IMELDA NULL DAZA COTES","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","OMAR DE JESUS RESTREPO CORREA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","OLGA MARCELA RICO SOSA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","JUAN DE JESUS TORRES CORREDOR","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","LUZ MARINA GIRALDO MORA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","RIGOBERTO NULL ABELLO RODRIGUEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","ROSIRIS ESTHER CHARRIS YANCE","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","NIDIA NULL QUINTERO NULL","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","ARQUIMEDES DE JESUS RODRIGUEZ NULL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","DIANA MARIA VILORIA BLANCO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","VLADIMIR NULL VALBUENA CASTRO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","YORLADIZ NULL JIMENEZ ATENCIO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","HERMES FRANCISCO OSORIO REYES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","MARICELA NULL FLOREZ CARO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","CARLOS ALBERTO LOPEZ HERNANDEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","MARIA ELISA AGUIRRE SAMACA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","ERIS ANTONIO CARDENAS OLIVERA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO COMUNES","JOSE GREGORIO CHAMARRABY GOMEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","MABEL LORENA LARA DINAS","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","CARLOS ALFONSO NEGRET MOSQUERA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","SANDRA PATRICIA BORDA GUZMAN","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","GUILLERMO NULL PEREZ FLOREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","YOLANDA NULL PEREA MOSQUERA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","CARLOS FERNANDO GALAN PACHON","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","VIVIANA CAROLINA VARGAS VIVES","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","JOSE DAVID CASTELLANOS ORJUELA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","YERLY DEL PILAR MOZO MONTILLA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","HUGO ORLANDO VELASQUEZ JARAMILLO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","CARLOS EDUARDO GECHEM SARMIENTO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","ANGELICA ROCIO MARTINEZ TORRES","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","BERNARDO LEON ORDOÑEZ SANCHEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","OMAR DE JESUS HOYOS AGUDELO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","JENNIFER NULL CAÑAVERAL GUZMAN","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","JUAN NICOLAS PINZON GUEVARA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","ALBERTO JOSE LIZCANO OROZCO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","NASLY YUCELY QUINTERO PERDOMO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","CARLOS ANIBAL LOZANO LOZANO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","EDGAR NULL PABON CARVAJAL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","DIANA LUCIA MORA RINCON","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","FABIO NULL PERDOMO ALMEIDA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","CARLOS ARTURO MONTENEGRO MORA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","HORACIO NULL RODRIGUEZ ALVAREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","JESUS FERNANDO MORA PINZA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","LINDA MARITZA FARFAN ORTEGA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","ERNESTO NULL MACIAS DIAZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","NANCY SOFIA PACHECO MEZA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","FABIOLA NULL CASTILLO REINA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO NUEVO LIBERALISMO","JORGE NULL CUBILLOS GUTIERREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","ANA PAOLA AGUDELO GARCIA","F","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","EDUARDO EMILIO PACHECO CUELLO","M","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","MANUEL ANTONIO VIRGUEZ PIRAQUIVE","M","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","BEATRIZ LORENA RIOS CUELLAR","F","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","CARLOS EDUARDO GUEVARA VILLABON","M","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","RICARDO NULL MOLINA NULL","M","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","LESLY NATALIA TOVAR FARFAN","F","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","LUIS FERNANDO ARIAS HERNANDEZ","M","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","GABRIEL ALEXANDER BELTRAN LEGUIZAMON","M","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","CARLOS EDUARDO ACOSTA LOZANO","M","COALICIONES"
"SENADO","NACIONAL","COALICION PARTIDO POLITICO MIRA Y PARTIDO POLITICO COLOMBIA JUSTA LIBRES","JORGE ANTONIO TRUJILLO SARMIENTO","M","COALICIONES"
