"codigo_dane","descripcion"
"7119","Operario de mantenimiento general edificios"
"7119","Oficial de obra blanca"
"7119","Oficial de obra negra"
"7119","Operario de montaje de edificaciones prefabricadas"
"7119","Operario de reparación de chimeneas"
"7119","Operario de reparación de edificios"
"7119","Operario especializado en demolición excepto por método de implosión"
"7119","Pocero"
"7119","Reparador de chimeneas"
"7121","Techadores"
"7121","Ajustador de tejado"
"7121","Fijador de techo"
"7121","Impermeabilizador de tejados"
"7121","Techador"
"7121","Techador con materiales tradicionales"
"7121","Techador de asfalto"
"7121","Techador de azulejos"
"7121","Techador de cañizo "
"7121","Techador de chapa galvanizada"
"7121","Techador de cubierta de tejas"
"7121","Techador de material sintético"
"7121","Techador de metal"
"7121","Techador de paja"
"7121","Techador de pizarra"
"7121","Techador de revestimiento de asfalto"
"7121","Techador de revestimiento de metal"
"7121","Techador de revestimiento de pizarra"
"7121","Techador de tablas ripia"
"7121","Techador de teja de madera"
"7121","Techador de tejas"
"7121","Techador de tejas metálicas"
"7122","Enchapadores, parqueteros y colocadores de suelos"
"7122","Azulejero"
"7122","Colocador de baldosas "
"7122","Embaldosador de muros"
"7122","Embaldosador de suelos"
"7122","Embaldosinador"
"7122","Enchapador de construcción"
"7122","Enchapador de superficies de mármol"
"7122","Enlosador"
"7122","Instalador de alfombras"
"7122","Instalador de azulejos"
"7122","Instalador de enchapes de cerámica "
"7122","Instalador de mármol "
"7122","Instalador de pisos"
"7122","Instalador de pisos de madera"
"7122","Instalador de pisos de vinilo"
"7122","Instalador de tapetes "
"7122","Marmolista"
"7122","Parquetero"
"7122","Pulidor de enchapes"
"7122","Solador de baldosas "
"7122","Solador de ladrillos"
"7122","Solador de pisos"
"7123","Revocadores"
"7123","Colocador de yeso fibroso"
"7123","Decorador de yeso fibroso"
"7123","Decorador escayolista"
"7123","Decorador estuquista"
"7123","Enlistonador"
"7123","Enlucidor de yeso"
"7123","Escayolista "
"7123","Estucador"
"7123","Listonero"
"7123","Pañetador"
"7123","Revocador"
"7123","Yesero"
"7123","Yesero de estuco"
"7123","Yesero de pared seca"
"7123","Yesero ornamental"
"7123","Yesero sólido"
"7124","Instaladores de material aislante y de insonorización"
"7124","Aislador de calderas y tuberías"
"7124","Aislador de sonidos"
"7124","Aislador de turbinas"
"7124","Instalador de aislación de edificios"
"7124","Instalador de aislación térmica"
"7124","Instalador de material aislante"
"7124","Instalador de material aislante en equipos de refrigeración y climatización"
"7124","Instalador de material aislante para calderas y tuberías"
"7124","Instalador de material de insonorización"
"7124","Operario de instalación de material aislante"
"7124","Operario de instalación de material aislante en calderas y tuberías"
"7124","Operario de instalación para aislamiento acústico"
"7125","Cristaleros"
"7125","Ayudante de vidriero"
"7125","Ayudante instalador de vidrios"
"7125","Colocador de cristales de automóviles"
"7125","Cristalero"
"7125","Cristalero colocador de lunas de vidrio"
"7125","Cristalero de claraboyas"
"7125","Cristalero de edificios"
"7125","Cristalero de vehículos"
"7125","Instalador de cristales"
"7125","Instalador de cristales de vehículos"
"7125","Instalador de vitrales"
"7125","Operario de instalación de vidrios"
"7125","Operario de trabajos de vidriería"
"7125","Vidriero"
"7125","Vidriero de edificios"
"7125","Vidriero de lunas de vidrio "
"7125","Vidriero de vehículos"
"7125","Vidriero de vidrieras artísticas"
"7126","Fontaneros e instaladores de tuberías"
"7126","Ayudante de fontanero"
"7126","Empalmador de conducciones"
"7126","Fontanero"
"7126","Fontanero de buques"
"7126","Instalador de artefactos inteligentes para redes hidráulicas"
"7126","Instalador de drenajes "
"7126","Instalador de gases medicinales "
"7126","Instalador de hidrantes "
"7126","Instalador de medidores de gas"
"7126","Instalador de redes contra incendios"
"7126","Instalador de redes de acueducto y alcantarillado "
"7126","Instalador de redes de gas"
"7126","Instalador de redes de ventilación"
"7126","Instalador de sistemas de aspersión"
"7126","Instalador de sistemas de gas "
"7126","Instalador de sistemas de riego "
"7126","Instalador de tuberías"
"7126","Instalador de tuberías de buques"
"7126","Instalador de tuberías de desagüe"
"7126","Instalador de tuberías de distribución de agua"
"7126","Instalador de tuberías de gas"
"7126","Instalador de tuberías de vapor de agua"
"7126","Instalador de tuberías de vapor de calderas"
"7126","Instalador de tuberías de ventilación"
"7126","Oficial de instalaciones hidráulicas"
"7126","Oficial de instalaciones sanitarias"
"7126","Operario de fontanería"
"7126","Operario de mantenimiento de acueducto "
"7126","Plomero"
"7126","Técnico de desagüe"
"7126","Trabajador de mantenimiento de planta de abastecimiento de agua"
"7126","Tubero de pozos de petróleo y gas"
"7126","Tubero fontanero"
"7127","Mecánicos montadores de aire acondicionado y refrigeración"
"7127","Ayudante de mecánica de refrigeración"
"7127","Instalador de sistemas de aire acondicionado"
"7127","Instalador de sistemas de refrigeración comercial e industrial"
"7127","Mecánico de aire acondicionado"
"7127","Mecánico de calefacción"
"7127","Mecánico de calefacción y refrigeración "
"7127","Mecánico de equipos de climatización"
"7127","Mecánico de equipos de climatización y refrigeración "
"7127","Mecánico de equipos de refrigeración"
"7127","Mecánico de instalaciones de climatización"
"7127","Mecánico de mantenimiento de sistemas de calefacción"
"7127","Mecánico de mantenimiento de sistemas de refrigeración y aire acondicionado"
"7127","Mecánico de refrigeración"
"7127","Mecánico de refrigeración y aire acondicionado"
"7127","Mecánico de sistemas de aire acondicionado"
"7127","Mecánico montador de instalaciones de aire acondicionado"
"7127","Mecánico montador de instalaciones de refrigeración"
"7127","Montador de equipos de refrigeración y aire acondicionado"
"7131","Pintores y empapeladores"
"7131","Ayudante de pintura de construcción "
"7131","Empapelador"
"7131","Encalador blanqueador"
"7131","Impermeabilizador de superficies "
"7131","Instalador de papel de colgadura"
"7131","Pintor de brocha de construcción"
"7131","Pintor de construcción "
"7131","Pintor para edificios"
"7131","Pintor de fachadas"
"7131","Pintor de mantenimiento"
"7131","Pintor de superficies en cemento"
"7131","Pintor decorador de revestimiento de muros"
"7132","Barnizadores y afines"
"7132","Ayudante de pintura automotriz"
"7132","Barnizador"
"7132","Barnizador de metales"
"7132","Barnizador de productos manufacturados"
"7132","Barnizador de vehículos"
"7132","Pintor con pistola en metal "
"7132","Pintor de inmersión de metales"
"7132","Pintor de latonería de vehículos"
"7132","Pintor de manufactura"
"7132","Pintor de metal"
"7132","Pintor de muebles metal"
"7132","Pintor de productos manufacturados"
"7132","Pintor de vehículos"
"7132","Pintor latonero"
"7133","Limpiadores de fachadas y deshollinadores"
"7133","Aseador de fachadas "
"7133","Deshollinador"
"7133","Limpiador de cañón de chimeneas"
"7133","Limpiador de fachadas"
"7133","Limpiador de fachadas con chorro de arena"
"7211","Moldeadores y macheros"
"7211","Constructor de machos de máquina"
"7211","Fabricante de machos de fundición"
"7211","Machero"
"7211","Machero a mano"
"7211","Machero de fundición"
"7211","Machero de máquina de fundición "
"7211","Machero por extrusión"
"7211","Moldeador"
"7211","Moldeador de banco de fundición"
"7211","Moldeador de fundición"
"7211","Moldeador de suelo y fosa de fundición "
"7211","Operario de máquina de fabricación de machos de fundición"
"7211","Operario de máquina de fabricación de machos soplado"
"7211","Preparador de moldes de banco"
"7211","Preparador de moldes de fosa"
"7211","Preparador de moldes de suelo y fosas de metal"
"7212","Soldadores y oxicortadores"
"7212","Ajustador de máquina para soldar metales"
"7212","Ajustador operador de máquina de soldar metales"
"7212","Auxiliar de soldadura"
"7212","Cobresoldador"
"7212","Cobresoldador con soplete"
"7212","Cobresoldador de horno"
"7212","Cobresoldador de inducción"
"7212","Cortador de lámina de metal"
"7212","Cortador por arco eléctrico"
"7212","Mecánico soldador"
"7212","Operario de máquina soldadora de latón"
"7212","Operario de soldadura"
"7212","Oxicortador"
"7212","Oxicortador soldador "
"7212","Soldador"
"7212","Soldador armador"
"7212","Soldador cautín"
"7212","Soldador de aeronaves"
"7212","Soldador de arco sumergido"
"7212","Soldador de corriente por inducción"
"7212","Soldador de MIG/MAG"
"7212","Soldador de oxiacetileno"
"7212","Soldador de tuberías"
"7212","Soldador Flux Cored"
"7212","Soldador por arco eléctrico "
"7212","Soldador por gas"
"7212","Soldador por puntos"
"7212","Soldador por resistencia eléctrica"
"7212","Soldador por soplete"
"7212","Soldador TIG"
"7212","Soldador con  acetileno"
"7212","Soldador con  autógena"
"7212","Soldador de contacto"
"7212","Soldador con corriente de inducción"
"7212","Soldador  costuras"
"7212","Soldador costuras longitudinales"
"7212","Soldador termita"
"7212","Sopletista soldador"
"7213","Chapistas y caldereros"
"7213","Calderero "
"7213","Calderero de chapas de acero"
"7213","Calderero en cobre"
"7213","Calderero industrial"
"7213","Chapista"
"7213","Chapista calderero"
"7213","Chapista de carrocerías"
"7213","Chapista de ornamentación"
"7213","Hojalatero"
"7213","Latonero"
"7213","Mecánico de carrocerías de vehículos "
"7213","Operario de caldera "
"7213","Trabajador de metal de lámina"
"7213","Trazador cortador de calderería y chapas"
"7214","Montadores de estructuras metálicas"
"7214","Ajustador ensamblador de estructuras metálicas "
"7214","Armador de estructuras de acero"
"7214","Armador de estructuras metálicas"
"7214","Armador de blindaje de buques"
"7214","Armador instalador de divisiones de oficina"
"7214","Curvador de chapas de metal"
"7214","Instalador ensamblador de estructuras metálicas"
"7214","Montador de armazones de metálicos "
"7214","Montador de estructuras de acero"
"7214","Montador de estructuras metálicas"
"7214","Preparador de estructuras metálicas"
"7214","Remachador"
"7214","Remachador de estructuras metálicas"
"7214","Remachador de martillo neumático"
"7214","Reparador de muebles de metal"
"7214","Replanteador de estructuras metálicas"
"7214","Trazador de estructuras metálicas"
"7215","Aparejadores y empalmadores de cables"
"7215","Aparejador"
"7215","Aparejador de aparatos de elevación para construcción"
"7215","Aparejador de barcos"
"7215","Aparejador de buques"
"7215","Aparejador de ensamblaje de aeronaves"
"7215","Aparejador de cables"
"7215","Aparejador de máquinas de izar "
"7215","Aparejador de torre "
"7215","Empalmador de cables eléctricos de sistemas de energía "
"7215","Empalmador de cables y cuerdas"
"7215","Empalmador de redes eléctricas"
"7215","Instalador de cable de sistema energía eléctrica"
"7215","Instalador de cables subterráneos de sistemas de energía eléctrica"
"7215","Instalador de cables subterráneos de transporte de corriente eléctrica "
"7215","Instalador de líneas de energía eléctrica de tendido aéreo"
"7215","Instalador de líneas eléctricas de alta tensión "
"7215","Instalador de redes de energía eléctrica"
"7215","Liniero de cables eléctricos"
"7215","Liniero de redes de energía "
"7215","Montador de cables de puentes colgantes"
"7215","Tramoyista"
"7221","Herreros y forjadores"
"7221","Apisonador de forja"
"7221","Ayudante de ornamentación"
"7221","Forjador"
"7221","Forjador con herramientas"
"7221","Forjador con martillo"
"7221","Forjador con prensa"
"7221","Forjador de aperos agrícolas"
"7221","Fundidor de piezas de moldeo"
"7221","Forjador de martillo pilón"
"7221","Herrador"
"7221","Herrero"
"7221","Operario de forja"
"7221","Ornamentador"
"7221","Ornamentador armador"
"7221","Ornamentador de hierro"
"7222","Herramentistas y afines"
"7222","Ajustador de calibradores"
"7222","Ajustador de mandriles"
"7222","Ajustador de mandriles y calibradores"
"7222","Ajustador de troqueles y matrices"
"7222","Ajustador herramentista de matrices"
"7222","Ajustador modelista de fundición"
"7222","Ajustador montador de armas"
"7222","Armero"
"7222","Cerrajero"
"7222","Cerrajero de fabricación de puertas y ventanas"
"7222","Cerrajero de llaves y cerraduras "
"7222","Cortador trazador de lámina de metal"
"7222","Fabricante de brazos de grúas o mandriles"
"7222","Fabricante de moldes de metal"
"7222","Fabricante de moldes de procesamiento de plástico"
"7222","Fabricante de plantillas"
"7222","Herramentista"
"7222","Matricero ajustador"
"7222","Matricero de procesamiento de plásticos "
"7222","Matricero"
"7222","Mecánico ajustador de estampado"
"7222","Mecánico ajustador de herramientas con punta diamante"
"7222","Mecánico de armamento"
"7222","Modelista de metal"
"7222","Reparador de armas"
"7222","Trazador de metales"
"7223","Ajustadores y operadores de máquinas herramientas"
"7223","Afilador de muela para afilar herramientas"
"7223","Ajustador de máquinas herramientas"
"7223","Ajustador de máquinas herramientas de control numérico"
"7223","Ajustador operador de esmeriladora de metales"
"7223","Ajustador operador de fresadora de metales"
"7223","Ajustador operador de máquinas herramientas "
"7223","Ajustador operador de máquinas herramientas de control numérico "
"7223","Ajustador operador de rectificadora de metales"
"7223","Ajustador operador de taladradora de metales"
"7223","Ajustador operador de torno de metales"
"7223","Cortador de oxiacetileno de fabricación metálica"
"7223","Cortador de trabajo de metal"
"7223","Doblador de láminas de metal"
"7223","Grabador de metal aguafuerte"
"7223","Mandrilador de metales"
"7223","Mecánico ajustador de herramientas y matrices"
"7223","Mecánico ajustador de máquinas herramientas "
"7223","Mecánico de máquinas herramientas de trabajo del metal"
"7223","Mecánico rectificador de maquinas herramientas"
"7223","Operador ajustador de máquinas herramientas"
"7223","Operador de cepilladora de metales"
"7223","Operador de cizalla de metales "
"7223","Operador de escopleadora de metales"
"7223","Operador de esmeriladora de metales"
"7223","Operador de fresadora de metales"
"7223","Operador de máquina brilladora de metales"
"7223","Operador de máquina curvadora de metales"
"7223","Operador de máquina de acuñación de moneda"
"7223","Operador de máquina de estampado de metales"
