,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
26,"Este momposino que viene del sector privado lleva 15 años en Bogotá, donde estudió administración de empresas. Está en el Centro Democrático desde su fundación. En 2015 fue candidato a la Asamblea de Bolívar y de retorno a Bogotá, en la Alcaldía de Peñalosa ha sido contratista de Integración Social y de Bomberos. Es hermano de Isabel Sofía Cabrales, nuera del senador y expresidente Álvaro Uribe.Tomado de: La Silla Vacía",Enrique Cabrales Baquero,Centro Democrático,,https://www.facebook.com/kike.cabrales.77/timeline?lst=586708984%3A100028272700719%3A1550077585,,,,https://twitter.com/kikecabralesCD,Circunscripción Nacional en Bolívar,Universitaria,Abogado/a,2022 - 2026,17 de octubre de 1986,36,Santa Cruz de Monpox,Masculino,,Capitolio Nacional Piso 1,4325100 ext: 5180,,
27,,José Edilberto Caicedo Sastoque,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/CaicedoCongreso/?ref=aymt_homepage_panel,,,,https://twitter.com/caicedocongreso,Circunscripción Territorial de Cundinamarca en Cundinamarca,Especialización,Ingeniero/a,2018-2022,24 de noviembre de 1961,61,Zipaquirá,Masculino,311 820 7424,521B - 522B Ed. Nuevo Congreso,4325100 ext 3124 - 3561 - 3562,,
28,"Nacido en el sur de Santander en el municipio de El Palmar el 3 de noviembre de 1964. Estudió hasta tercer grado de primaria en esa población, aunque su máxima escuela, dice él, estuvo en las filas de la insurgencia desde que ingresó a los 16 años.Esos 35 años de guerra los vivió caminando el norte del país. Su alzamiento en armas se dio en Barrancabermeja a orillas del río Magdalena, fue trasladado al Frente 10 de las Farc en Arauca y a finales del 82 terminó en la Costa Atlántica en la creación de la guerrilla en esa región. Años después llegaría a la Sierra Nevada de Santa Marta a implantar la influencia de la insurgencia en el Magdalena Medio, Cesar, La Guajira y parte del Atlántico.Tres décadas después de su ingreso a las Farc, cuando terminó la guerra a mediados de 2016, regresó a su tierra natal para acoger el mandato que le asignó el naciente partido de la exguerrilla: ser el candidato a la Cámara de Representantes por el departamento de Santander.Fuente:https://colombia2020.elespectador.com/politica/jairo-quintero-el-politico-de-la-farc-en-santander",Jairo Reinaldo Cala Suárez,Comunes,,https://www.facebook.com/JairoComunes,,,,https://twitter.com/JairoComunes,Circunscripción Territorial de Santander en Santander,Primaria incompleta,Sin profesión,2022 - 2026,3 de noviembre de 1964,58,Palmar,Masculino,,Capitolio Nacional - Salón Amarillo,4325100 ext: 3832,,
29,"Abogado y politólogo de la Universidad Pontificia Bolivariana, UPB. Especialista en contratación estatal de la Universidad Externado y magister en Planificación Territorial y Gestión Ambiental de la Universidad de Barcelona. ",Andrés David Calle Aguas,Liberal Colombiano,https://www.instagram.com/andrescallea/,https://www.facebook.com/andres.d.aguas,,,,https://twitter.com/AndresCalleA,Circunscripción Territorial de Córdoba en Córdoba,Universitaria,Abogado/a,2022 - 2026,27 de diciembre de 1991,31,Montelibano,Masculino,,319B - 320B Ed. Nuevo del Congreso,4325100 ext: 3371 - 3375,andres.calle@camara.gov.co,
30,"Representante a la Cámara, miembro comisión de Paz y asuntos económicos: Con formación en sociología y ciencias políticas, constructor y conferencista.Conferencista internacional (1987-1995)Investigador de la Sociedad Internacional de Desarrollo (1995-1996)Director para América Latina de IRED (Development Innovations and Networks) con sede en Ginebra, Suiza.Asesor de la Dirección Nacional del Partido Liberal (1997).Ex diplomático y primer secretario de la embajada de Colombia en Madrid (1990-1995)Asesor del despacho con Juan Manuel Santos cuando se desempeñó como ministro de hacienda (2003)Presentador y miembro del programa de televisión “La Quinta Silla” de la Universidad del Valle en (1992-1998)Miembro de la Comisión de Paz del Congreso de la República.Miembro del grupo de investigación de políticas públicas de la Universidad del Valle (1992-1998)https://www.facebook.com/pg/JohnJairoCardenasMoranOrg/about/?ref=page_internal",John Jairo Cárdenas Morán,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/jjcardenasmoran/,,,,https://twitter.com/JJCardenasMoran,Circunscripción Territorial de Cauca en Cauca,Universitaria,Sociólogo/a,2018-2022,Invalid Date,Sin edad asignada,Cali,Masculino,,701B Ed. Nuevo Congreso,4325100 ext: 3724 - 3725 - 3738,,
31,"Abogado especialista en Derecho administrativo y empresarial. Trayectoria pública y política en la que no se reporta el año: Exconcejal, exalcalde de Turbaco, Cantante y exparticipante del Reality Desafio 2010 del Canal Caracol.",Silvio José Carrasquilla Torres,Liberal Colombiano,,https://www.facebook.com/silvio.j.torres?fref=ts,,,,https://twitter.com/SILVIOJCT,Circunscripción Territorial de Bolívar en Bolívar,Especialización,Abogado/a,2022 - 2026,Invalid Date,Sin edad asignada,Turbaco,Masculino,,Mz. Norte Of. 4 Ed. Nuevo del Congreso,4325100 ext 3146 - 3147,silvio.carrasquilla@camara.gov.co,https://www.youtube.com/watch?v=jh-38kgqR4o
32,Universidad Politécnico Marco Fidel Suarez Medellín (sede Arauca) –Colombia Técnico Profesional en Procedimientos Judiciales 1999.Universidad Autónoma de las Américas Administración de EmpresasOtros Estudios Realizados Diplomado en Procesos de Calidad para la Atención al Ciudadano FundaciónUniversitaria Luís Amigó BogotáDiplomado Formación Ciudadana para el Desarrollo local y Gestión de lo públicoFundación San Mateo AraucaSeminario Taller “Policía Testigo” United States Departament Of JusticeInternational Criminal Investigative TrainingPOLICIA NACIONAL DE COLOMBIADesde 18/ENE/1991 hasta 02/NOV/2012 (22 años 6 meses)CARGO: AGENTE PROFESIONAL DE POLICÍA,José Vicente Carreño Castro,Centro Democrático,,https://www.facebook.com/JVC101C/,,,,https://twitter.com/joseVcarreno101,Circunscripción Nacional en Meta,Universitaria,Administrador/a de empresas,2022 - 2026,21 de abril de 1972,51,Barrancabermeja,Masculino,,314B - 321B Edificio Nuevo Congreso,(57+1) 3904050 ext: 3842 - 3843,,
33,Representante a la Cámara por Bogotá (2018-2022).Dirección Nacional y Distrital del partido Fuerza Alternativa Revolucionaria del Común ”Que la tristeza jamás sea unida a nuestros nombres”Julius Fucik,Carlos Alberto Sergio Carreño Marín,Comunes,,https://www.facebook.com/SergioComunes,,,,https://twitter.com/SergioComunes,Circunscripción Territorial de Bogotá en Distrito Capital,Universitaria Incompleta,Economista,2022 - 2026,5 de julio de 1977,45,Bogotá,Masculino,,Capitolio Nacional - Salón Amarillo,4325100 ext: 3834,,
34,"Lugar de nacimiento: Arboledas, Norte de SantanderEstudios: ArquitectoFuente: http://bit.ly/2fois4fEx secretario de infraestructura y gobernador encargado en varias ocasiones.Fuente:http://wilmercarrillo.com.co/index.php/perfil",Wilmer Ramiro Carrillo Mendoza,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/wcarrillo101?fref=ts,,,,https://twitter.com/Wcarrillo101,Circunscripción Territorial de Norte de Santander en Norte de Santander,Universitaria,Arquitecto/a,2022 - 2026,3 de septiembre de 1973,49,Arboledas,Masculino,,334B-336B-337B Ed. Nuevo del Congreso,4325100 ext 4342 - 4402 - 4403,,https://www.youtube.com/channel/UCmro34HA3yvSFf8fL-2PjyQ
35,"Su abuelo, Carlos Celis Carrillo y su padre, Carlos Augusto Celis Gutiérrez, fueron congresistas.Es ingeniero industrial y especializado en alta gerencia y durante su vida profesional ha pertenecido a la Cámara de Comercio de Cúcuta, experiencia que le permitió conocer de cerca la problemática de las empresas y sus trabajadores en los diferente sectores económicos.Se desempeñó, además, como gerente de una Entidad Prestadora de Servicios de Salud en donde conoció de cerca las dificultades que tiene la gente para acceder a estos servicios.En los dos últimos años fue concejal de Cúcuta, en donde obtuvo una gran votación en respaldo a su candidatura.Su juventud y formación le han ofrecido un concepto distinto para hacer política. De llegar al Congreso de la República, ha manifestado que será el soporte de las comunidades.Tomado de: La Opinión",Juan Pablo Celis Vergel,Centro Democrático,,https://www.facebook.com/juanpablocelisv/,,,,https://twitter.com/juanpablocelisv,Circunscripción Territorial de Norte de Santander en Norte de Santander,Especialización,Ingeniero/a,2018-2022,9 de agosto de 1981,41,Cúcuta,Masculino,,512B Ed. Nuevo del Congreso,4325100 ext: 3821 - 3822,,
36,"Es un abogado especialista en derecho administrativo, con estudios en Pedagogía de la Ciencia así como una Maestría de Derecho Penal y Criminológico. Se ha caracterizado como líder desde muy joven; en las aulas universitarias fue presidente del consejo Estudiantil durante 5 años y miembro del Comité de Unidad Académica y del Consejo Directivo de la Universidad Libre.Fue asesor de la Organización de Estados Iberoamericanos y asesor del Ministerio de Comunicaciones. Posteriormente ha sido en propiedad o en encargo: subgerente regional de La Previsora, Secretario de Derecho de la Comunidad de la Alcaldía de Cúcuta, Liquidador del Instituto de Desarrollo Urbano de Cúcuta, Director del Instituto Municipal de Recreación y Deporte de la Alcaldía de Cúcuta. Adiconalmente fue el primer Presidente de la Junta Directiva de Imsalud, en más de 35 oportunidades fue alcalde encargado de la ciudad de Cúcuta y ha sido docente de la Universidad Libre y la Universidad Simón Bolívar.Representante a la Cámara desde 2010.Fuente: http://bit.ly/j3Nt8T",Alejandro Carlos Chacón Camargo,Liberal Colombiano,,https://www.facebook.com/alejandrocarloschacon/,,,,https://twitter.com/ChaconDialoga,Circunscripción Nacional en Norte de Santander,Maestría,Abogado/a,2022 - 2026,2 de octubre de 1972,50,Cúcuta,Masculino,310 787 8651,427 - 429 Ed Nuevo del Congreso,4325100 ext: 3396 - 3412 - 3483,carloschacon1@gmail.com,
37,"Licenciado en educación ambiental y desarrollo comunitario (2001) de la Universidad Santo Tomás y Abogado egresado de la Universidad Católica Luis Amigó (2017).Experiencia:Candidato a la Alcaldía de Norcasia, Caldas por el Partido Conservador.Concejal de Norcasia, Caldas.Asistente en el Congreso de la República del Representante a la Cámara Jorge Eduardo González.Asistente en el Congreso de la República del Senador Luis Emilio Sierra.Diputado en Caldas durante dos periodos consecutivos.",Félix Alejandro Chica Correa,Conservador Colombiano,,https://www.facebook.com/felix.chicacorrea/,,,,https://twitter.com/FelixChica,Circunscripción Territorial de Caldas en Caldas,Especialización,Abogado/a,2018-2022,18 de junio de 1969,54,Norcasia,Masculino,,401 - 402 - Ed. Nuevo del Congreso,4325100 ext: 3416 - 3417,,
38,"Abogado titulado egresado de la Universidad Tecnológica del Chocó, “Diego Luis Córdoba” y Especialista en Derecho Público de la Universidad Externado de Colombia, con una solida formación jurídica, humanística y ética, con un profundo espíritu crítico analítico e interpretativo: dominio de las ramas de las ciencias Jurídicas, tales como: Civil, Penal, Laboral, Administrativo, Comercial y Familia; pero en especial un profesional competente para asumir grandes retos. Concejal del Bajo Baudó, pagador del Bajo Baudó, Alcalde del Medio Baudó.",Nilton Córdoba Manyoma,Liberal Colombiano,,https://www.facebook.com/pages/Nilton-Cordoba-Manyoma/192403397614934,,,,https://twitter.com/niltoncordoba1,Circunscripción Territorial de Chocó en Chocó,Especialización,Abogado/a,2018-2022,15 de octubre de 1965,57,Bajo Baudó,Masculino,,511-508 Ed. Nuevo Congreso,4325100 ext: 3508 - 3509 - 3486,,
39,"Jose Luis Correa López, nació en Manizales. Terminó sus estudios en el Gimnasio Horizontes; adicional a esto, realizó una pasantía en cirugía cardiovascular en la clínica militar e hizo un observership completo en cirugía de trauma en el hospital de Pittsburgh en los Estados Unidos. Formó parte de la selección Colombia de Karate durante 8años, fue séptimo a nivel mundial en dos ocasiones,subcampeón panamericano,subcampeón suramericano, medallista centroamericano,medallista en el Open de Las Vegas y en el Open de Nueva York.Tomado de: http://www.bcnoticias.com.co/aspiro-a-sacar-la-misma-votacion-que-obtuvo-mario-castano-jose-luis-correa/",José Luis Correa López,Liberal Colombiano,,https://www.facebook.com/joseluiscorreasenador,,,,https://twitter.com/jolcorrea,Circunscripción Territorial de Caldas en Caldas,Universitaria,Ciencias de la Salud,2018-2022,16 de marzo de 1991,32,Manizales,Masculino,,349B Ed. Nuevo del Congreso,4325100 ext: 3816 - 3817,,
40,"Contador Público, especialista en Finanzas Públicas, en Gobierno y Gerencia Pública y Gestión Territorial de la universidad Externado.Ha sido diputado durante tres periodos consecutivos del departamento de Vaupés, candidato a la Gobernación y asesor del Ministerio del Interior.Fuente: https://partidoliberal.org.co/PartidoLiberalCamara2018/Camara2018.php?id=25#gallery",Henry Fernando Correal Herrera,Liberal Colombiano,,https://www.facebook.com/Henry-Correal-1014749271889579/,,,,https://twitter.com/henfecor,Circunscripción Territorial de Vaupés en Vaupés,Especialización,Contador/a,2018-2022,27 de septiembre de 1971,51,Bogotá,Masculino,,324B - 325B Ed. Nuevo del Congreso,4325100 ext: 3553 - 3554 - 3745,,
41,"Médico cirujano con especialización en ginecología y obstetricia logrando reconocimiento a través de más de 20 años de experiencia; Así mismo es especialista en gobierno y gestión pública.Ejerció como profesional el Hospital de Yopal, fue Secretario de Salud de Casanare y socio fundador mayoritario de la Clínica Cemediq.",Jairo Giovany Cristancho Tarache,Centro Democrático,,https://www.facebook.com/DocJairoCristancho,,,,https://twitter.com/DocJCristancho,Circunscripción Territorial de Casanare en Casanare,Especialización,Ciencias de la Salud,2018-2022,Invalid Date,Sin edad asignada,Paz de Ariporo,Masculino,,545B - 546B Ed. Nuevo del Congreso,4325100 ext: 3605 - 4006,,
42,"Desde joven se interesó por la educación como plataforma para construir una ciudad incluyente, educada, ejemplar y próspera.Por ello, se formó como licenciado en educación, biología y química, en la Universidad Francisco de Paula Santander. Además, es abogado de la Universidad Libre, seccional Cúcuta.Es especialista en gestión educativa de la Universidad de Pamplona, en informática educativa de la Universidad Libre y en proyectos informáticos de la Universidad Remington.Además, tiene un doctorado en gerencia pública y política social de la Universidad de Bajo California.La educación es el campo en el que se ha dado a conocer y le ha permitido ocupar destacados cargos a nivel público. Además, fundó el movimiento Más Educación en la frontera.En 2015, fue candidato a la Alcaldía de Cúcuta por el partido Alianza Social Independiente (ASI), obteniendo 8.210 votos. Ahora, con el aval del partido Cambio Radical, postuló su nombre para hacerse a una curul en la Cámara de Representantes. En el tarjetón tiene el número 105.Tomado de: La Opiniónhttp://bit.ly/2pfzIwy",Jairo Humberto Cristo Correa,Cambio Radical,,https://www.facebook.com/jairocristo101,,,,https://twitter.com/JAIROCRISTO,Circunscripción Territorial de Norte de Santander en Norte de Santander,Doctorado,Administrador/a público/a,2022 - 2026,7 de noviembre de 1971,51,Cúcuta,Masculino,,207 B Ed. Nuevo del Congreso,4325100 ext: 3250 - 3251,,
